X,Y,FID,Región,Comuna,Tipo__CONA,Calle_Uno,Calle_Dos,Número,Zona,Latitude,Longitude,Cant__Sini,Fallecidos,Lesionados,Graves,Menos_grav,Leves
-7854714.84760042,-3948185.47916524,424,REGION METROPOLITANA,LAS CONDES,COLISION,GERONIMO DE ALDERETE,-,661,URBANA,-33.397503,-70.560104,1,0,1,1,0,0
-7852622.93172944,-3949738.82854978,425,REGION METROPOLITANA,LAS CONDES,COLISION,GRAL BLANCHE,-,8849,URBANA,-33.409152,-70.541312,1,0,1,0,0,1
-7852172.64438918,-3949542.39815685,426,REGION METROPOLITANA,LAS CONDES,COLISION,GRAL BLANCHE,PAUL HARRIS INT,-,URBANA,-33.407679,-70.537267,1,0,0,0,0,0
-7857493.38209063,-3952531.08744167,427,REGION METROPOLITANA,LAS CONDES,COLISION,ISABEL LA CATOLICA,-,3740,URBANA,-33.430088,-70.585064,1,0,1,1,0,0
-7856560.3021188,-3951958.73687566,428,REGION METROPOLITANA,LAS CONDES,COLISION,ISABEL LA CATOLICA,AMERICO VESPUCIO SUR,-,URBANA,-33.425797,-70.576682,1,0,1,1,0,0
-7857159.64625723,-3952463.86046007,429,REGION METROPOLITANA,LAS CONDES,COLISION,ISABEL LA CATOLICA,FELIX BOGADO,-,URBANA,-33.429584,-70.582066,1,0,1,0,0,1
-7857585.88858747,-3952619.52352986,430,REGION METROPOLITANA,LAS CONDES,COLISION,ISABEL LA CATOLICA,TOBALABA,-,URBANA,-33.430751,-70.585895,1,0,0,0,0,0
-7851327.2841761,-3952013.42307612,431,REGION METROPOLITANA,LAS CONDES,COLISION,LAS PLEYADES,VITAL APOQUINDO,-,URBANA,-33.426207,-70.529673,1,0,1,0,0,1
-7855010.95744594,-3952129.99891194,432,REGION METROPOLITANA,LAS CONDES,COLISION,LATADIA,HERNANDO DE MAGALLANES,-,URBANA,-33.427081,-70.562764,2,0,2,0,0,2
-7852281.62617067,-3950193.31163749,433,REGION METROPOLITANA,LAS CONDES,COLISION,LOS DIAGUITAS,RIO GUADIANA,-,URBANA,-33.41256,-70.538246,1,0,1,0,0,1
-7852905.57191656,-3949768.43341922,434,REGION METROPOLITANA,LAS CONDES,COLISION,LOS DOMINICOS,PATAGONIA,-,URBANA,-33.409374,-70.543851,1,0,1,0,0,1
-7857455.19950528,-3950355.34557164,435,REGION METROPOLITANA,LAS CONDES,COLISION,LOS MILITARES,AMERICO VESPUCIO NORTE,-,URBANA,-33.413775,-70.584721,1,0,0,0,0,0
-7858206.94002661,-3951911.12007733,436,REGION METROPOLITANA,LAS CONDES,COLISION,MARIANO SANCHEZ FONTECILLA,LA NIÑA,-,URBANA,-33.42544,-70.591474,1,0,1,0,0,1
-7855970.1974981,-3950729.69930436,437,REGION METROPOLITANA,LAS CONDES,COLISION,MARTIN DE ZAMORA,LUIS ZEGERS,-,URBANA,-33.416582,-70.571381,1,0,1,1,0,0
-7853987.93132555,-3949090.07416774,438,REGION METROPOLITANA,LAS CONDES,COLISION,MIGUEL ANGEL BUONAROTTI,PADRE ERRAZURIZ,-,URBANA,-33.404287,-70.553574,1,0,0,0,0,0
-7858351.65536464,-3950777.71134611,439,REGION METROPOLITANA,LAS CONDES,COLISION,NAPOLEON,-,3536,URBANA,-33.416942,-70.592774,1,0,1,0,0,1
-7857628.41263296,-3949906.99054817,440,REGION METROPOLITANA,LAS CONDES,COLISION,NVA PDTE RIESCO,AMERICO VESPUCIO NORTE,-,URBANA,-33.410413,-70.586277,1,0,1,1,0,0
-7858761.97900771,-3950195.71212367,441,REGION METROPOLITANA,LAS CONDES,COLISION,NVA PDTE RIESCO,ROSARIO ORREGO,-,URBANA,-33.412578,-70.59646,1,0,1,0,0,1
-7853043.83072413,-3949578.93689155,442,REGION METROPOLITANA,LAS CONDES,COLISION,PATAGONIA,APOQUINDO,-,URBANA,-33.407953,-70.545093,2,0,1,1,0,0
-7859174.64036008,-3949556.53356609,443,REGION METROPOLITANA,LAS CONDES,COLISION,PDTE KENNEDY,VITACURA,-,URBANA,-33.407785,-70.600167,1,0,1,1,0,0
-7854435.99227599,-3948021.47554694,444,REGION METROPOLITANA,LAS CONDES,COLISION,PDTE RIESCO,CAP CROSBIE,-,URBANA,-33.396273,-70.557599,1,0,1,0,0,1
-7859737.13774705,-3949977.40327579,445,REGION METROPOLITANA,LAS CONDES,COLISION,PDTE RIESCO,COSTANERA SUR,-,URBANA,-33.410941,-70.60522,1,0,1,0,0,1
-7858110.75998656,-3950078.22224461,446,REGION METROPOLITANA,LAS CONDES,COLISION,PDTE RIESCO,LAS TORCAZAS,-,URBANA,-33.411697,-70.59061,1,0,1,1,0,0
-7856196.06474492,-3949036.60189177,447,REGION METROPOLITANA,LAS CONDES,COLISION,PDTE RIESCO,ROSARIO NORTE,-,URBANA,-33.403886,-70.57341,1,0,1,0,0,1
-7856575.66420852,-3949423.18133487,448,REGION METROPOLITANA,LAS CONDES,COLISION,PIO XI,-,555,URBANA,-33.406785,-70.57682,1,0,1,0,0,1
-7852018.91217239,-3950836.12626531,449,REGION METROPOLITANA,LAS CONDES,COLISION,POZO ALMONTE,LOS VILOS,-,URBANA,-33.41738,-70.535886,1,0,1,0,0,1
-7857281.54109965,-3950772.51003197,450,REGION METROPOLITANA,LAS CONDES,COLISION,RENATO SANCHEZ,AMERICO VESPUCIO SUR,-,URBANA,-33.416903,-70.583161,1,0,1,1,0,0
-7859466.07478697,-3950055.95131223,451,REGION METROPOLITANA,LAS CONDES,COLISION,VITACURA,PDTE RIESCO,-,URBANA,-33.41153,-70.602785,1,0,1,0,1,0
-7854582.04344791,-3948337.2179136,452,REGION METROPOLITANA,LAS CONDES,VOLCADURA,GARCIA PICA,GARCIA PICA,-,URBANA,-33.398641,-70.558911,1,0,1,0,0,1
-7849057.81371729,-3943284.37265198,453,REGION METROPOLITANA,LO BARNECHEA,COLISION,4 VIENTOS,PADRE ALFREDO ARTEAGA BARROS,-,URBANA,-33.360738,-70.509286,1,0,1,1,0,0
-7853717.20232394,-3941327.0418079,454,REGION METROPOLITANA,LO BARNECHEA,COLISION,CAMINO DE LA HUERTA,CAMINO DE LAS ERMITAS,-,URBANA,-33.346051,-70.551142,1,0,1,0,1,0
-7853125.87318884,-3940635.98445851,455,REGION METROPOLITANA,LO BARNECHEA,COLISION,CAMINO LOS TRAPENSES,CAMINO REAL,-,URBANA,-33.340865,-70.54583,1,0,1,1,0,0
-7849716.26850534,-3942798.44081617,456,REGION METROPOLITANA,LO BARNECHEA,COLISION,LA DEHESA,-,1445,URBANA,-33.357092,-70.515201,1,0,0,0,0,0
-7849468.02604087,-3944676.70808882,457,REGION METROPOLITANA,LO BARNECHEA,COLISION,LAS CONDES,LA CABAÑA,-,URBANA,-33.371184,-70.512971,1,0,1,1,0,0
-7852963.45805177,-3943361.54252654,458,REGION METROPOLITANA,LO BARNECHEA,COLISION,MANQUEHUE ORIENTE,JOSE ALCALDE DELANO,-,URBANA,-33.361317,-70.544371,1,0,1,0,0,1
-7849057.81371729,-3943284.37265198,459,REGION METROPOLITANA,LO BARNECHEA,COLISION,PADRE ALFREDO ARTEAGA BARROS,ROBLES,-,URBANA,-33.360738,-70.509286,1,0,1,0,0,1
-7849140.52409895,-3942776.3171414,460,REGION METROPOLITANA,LO BARNECHEA,COLISION,ROBLES,PADRE ALFREDO ARTEAGA BARROS,-,URBANA,-33.356926,-70.510029,1,0,1,0,0,1
-7869238.59024473,-3964809.76276305,461,REGION METROPOLITANA,LO ESPEJO,COLISION,ACAPULCO,CENTRAL CARD SILVA HENRIQUEZ,-,URBANA,-33.522092,-70.690573,1,0,1,0,0,1
-7871112.76519173,-3955942.30218273,462,REGION METROPOLITANA,LO PRADO,COLISION,ACUARIO,TAURO,-,URBANA,-33.455658,-70.707409,1,0,0,0,0,0
-7874351.60577636,-3954087.82138269,463,REGION METROPOLITANA,LO PRADO,COLISION,GABRIELA MISTRAL,RICARDO VIAL,-,URBANA,-33.441758,-70.736504,1,0,1,0,0,1
-7871537.89432707,-3955421.28313168,464,REGION METROPOLITANA,LO PRADO,COLISION,LA COMUNA,LAS REJAS NORTE,-,URBANA,-33.451753,-70.711228,1,0,0,0,0,0
-7873735.22975584,-3954160.39403652,465,REGION METROPOLITANA,LO PRADO,COLISION,LAS TORRES,LOS CRISANTEMOS,-,URBANA,-33.442302,-70.730967,1,0,1,0,0,1
-7872764.52379612,-3955971.25578614,466,REGION METROPOLITANA,LO PRADO,COLISION,NEPTUNO,GRAL OSCAR BONILLA,-,URBANA,-33.455875,-70.722247,1,0,1,0,0,1
-7874351.60577636,-3954087.82138269,467,REGION METROPOLITANA,LO PRADO,COLISION,RICARDO VIAL,GABRIELA MISTRAL,-,URBANA,-33.441758,-70.736504,1,0,1,0,0,1
-7871736.04302068,-3956335.51698698,468,REGION METROPOLITANA,LO PRADO,COLISION,RUTA 68,GRAL OSCAR BONILLA,-,URBANA,-33.458605,-70.713008,1,0,1,0,0,1
-7871537.89432707,-3955421.28313168,469,REGION METROPOLITANA,LO PRADO,COLISION,SAN PABLO,LAS REJAS NORTE,-,URBANA,-33.451753,-70.711228,1,0,1,0,0,1
-7874084.55031795,-3954893.48340012,470,REGION METROPOLITANA,LO PRADO,COLISION,TUPUNGATO,CONSUL EDUARDO LLANOS,-,URBANA,-33.447797,-70.734105,1,0,1,0,0,1
-7873262.23323946,-3955957.24596899,471,REGION METROPOLITANA,LO PRADO,VOLCADURA,RUTA 68,GRAL JUAN BUENDIA,-,URBANA,-33.45577,-70.726718,1,0,1,1,0,0
-7857352.89689325,-3961096.25136299,472,REGION METROPOLITANA,MACUL,COLISION,AMERICO VESPUCIO,SAN SEBASTIAN APOSTOL,-,URBANA,-33.494277,-70.583802,1,0,1,1,0,0
-7858937.19588621,-3960489.43966719,473,REGION METROPOLITANA,MACUL,COLISION,ARMANDO MOOCK,LUIS VALENZUELA,-,URBANA,-33.489731,-70.598034,1,0,0,0,0,0
-7861640.03312267,-3958859.10802158,474,REGION METROPOLITANA,MACUL,COLISION,EL LIBANO,RODRIGO DE ARAYA,-,URBANA,-33.477516,-70.622314,1,0,1,0,0,1
-7860288.94846292,-3960602.63045698,475,REGION METROPOLITANA,MACUL,COLISION,ESC AGRICOLA,-,2212,URBANA,-33.490579,-70.610177,1,0,1,0,0,1
-7859644.18597224,-3963023.81732134,476,REGION METROPOLITANA,MACUL,COLISION,EXEQUIEL FERNANDEZ,DEPARTAMENTAL,-,URBANA,-33.508716,-70.604385,1,0,1,0,0,1
-7859380.24745957,-3963065.07146831,477,REGION METROPOLITANA,MACUL,COLISION,FROILAN ROA,DEPARTAMENTAL,-,URBANA,-33.509025,-70.602014,1,0,1,1,0,0
-7859737.58302502,-3960045.0964455,478,REGION METROPOLITANA,MACUL,COLISION,LOS INDUSTRIALES,-,24645,URBANA,-33.486402,-70.605224,1,0,1,0,0,1
-7857887.23044905,-3959173.54459737,479,REGION METROPOLITANA,MACUL,COLISION,LOS OLMOS,EL LIBANO,-,URBANA,-33.479872,-70.588602,1,0,0,0,0,0
-7857976.06340271,-3959805.24629834,480,REGION METROPOLITANA,MACUL,COLISION,MADRESELVAS,EL LIBANO,-,URBANA,-33.484605,-70.5894,1,0,1,0,0,1
-7860650.18021054,-3958448.32473231,481,REGION METROPOLITANA,MACUL,COLISION,MARATHON,RODRIGO DE ARAYA,-,URBANA,-33.474438,-70.613422,2,0,1,1,0,0
-7858312.47090388,-3958893.14043014,482,REGION METROPOLITANA,MACUL,COLISION,STA JULIA,-,2488,URBANA,-33.477771,-70.592422,1,0,1,0,0,1
-7861002.39507941,-3960912.84297288,483,REGION METROPOLITANA,MACUL,COLISION,VICUÑA MACKENNA,-,4192,URBANA,-33.492903,-70.616586,1,0,0,0,0,0
-7860851.66848888,-3962006.79564163,484,REGION METROPOLITANA,MACUL,COLISION,VICUÑA MACKENNA,BENITO REBOLLEDO,-,URBANA,-33.501098,-70.615232,1,0,1,0,0,1
-7876671.50396449,-3961906.9406335,485,REGION METROPOLITANA,MAIPU,ATROPELLO,CENTRAL GONZALO PEREZ LLONA,LOS PAJARITOS,-,URBANA,-33.50035,-70.757344,1,0,0,0,0,0
-7879030.03001593,-3965328.66800301,486,REGION METROPOLITANA,MAIPU,CHOQUE,GERMAN GARCES,3 PONIENTE,-,URBANA,-33.525978,-70.778531,1,0,0,0,0,0
-7879172.18500567,-3961875.56925158,487,REGION METROPOLITANA,MAIPU,COLISION,3 PONIENTE,ASUNCION,-,URBANA,-33.500115,-70.779808,1,0,0,0,0,0
-7878685.38487243,-3965893.13412216,488,REGION METROPOLITANA,MAIPU,COLISION,3 PONIENTE,PDTE ARTURO ALESSANDRI PALMA,-,URBANA,-33.530205,-70.775435,1,0,1,0,0,1
-7880509.68868755,-3965183.38286824,489,REGION METROPOLITANA,MAIPU,COLISION,4 PONIENTE,NVA SAN MARTIN,-,URBANA,-33.52489,-70.791823,1,0,0,0,0,0
-7880456.14401248,-3964412.38738061,490,REGION METROPOLITANA,MAIPU,COLISION,4 PONIENTE,PORTALES,-,URBANA,-33.519116,-70.791342,1,0,1,1,0,0
-7880674.33021444,-3966148.86892461,491,REGION METROPOLITANA,MAIPU,COLISION,ALFREDO SILVA CARVALLO,4 PONIENTE,-,URBANA,-33.53212,-70.793302,1,0,1,0,0,1
-7877923.40295795,-3967875.59432922,492,REGION METROPOLITANA,MAIPU,COLISION,BAGDAD,EL LIBANO,-,URBANA,-33.545049,-70.76859,1,0,0,0,0,0
-7880516.59049598,-3968752.21099409,493,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A MELIPILLA,-,18400,URBANA,-33.551612,-70.791885,1,0,1,1,0,0
-7878046.52231477,-3966689.33599051,494,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A MELIPILLA,3 PONIENTE,-,URBANA,-33.536167,-70.769696,2,0,2,0,1,1
-7878261.368932,-3966866.29203516,495,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A MELIPILLA,EL BOSQUE,-,URBANA,-33.537492,-70.771626,1,0,1,1,0,0
-7882504.53396257,-3962468.16902228,496,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A RINCONADA,-,3800,URBANA,-33.504554,-70.809743,1,0,1,1,0,0
-7879112.6290781,-3963018.47698946,497,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A RINCONADA,3 PONIENTE,-,URBANA,-33.508676,-70.779273,1,0,1,1,0,0
-7877763.99344714,-3963131.02500604,498,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A RINCONADA,CHACABUCO,-,URBANA,-33.509519,-70.767158,1,0,1,0,0,1
-7881121.83456742,-3962799.12499047,499,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A RINCONADA,EL CONQUISTADOR,-,URBANA,-33.507033,-70.797322,1,0,1,0,0,1
-7879643.84568816,-3962778.43162063,500,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A RINCONADA,LAS NACIONES,-,URBANA,-33.506878,-70.784045,1,0,1,1,0,0
-7879891.42023569,-3962689.11679148,501,REGION METROPOLITANA,MAIPU,COLISION,CAMINO A RINCONADA,PANGAL,-,URBANA,-33.506209,-70.786269,1,0,1,1,0,0
-7876693.54522367,-3961372.70429794,502,REGION METROPOLITANA,MAIPU,COLISION,CRNEL SANTIAGO BUERAS,LOS PAJARITOS,-,URBANA,-33.496348,-70.757542,1,0,1,0,0,1
-7876496.50972496,-3957814.42853694,503,REGION METROPOLITANA,MAIPU,COLISION,EL DESCANSO,MIN ANTONIO VARAS,-,URBANA,-33.469688,-70.755772,1,0,0,0,0,0
-7878666.01528103,-3967555.3112622,504,REGION METROPOLITANA,MAIPU,COLISION,ETIOPIA,SIDON,-,URBANA,-33.542651,-70.775261,1,0,1,0,0,1
-7877616.38380235,-3962611.28395329,505,REGION METROPOLITANA,MAIPU,COLISION,GRAL LAS HERAS,MAIPU,-,URBANA,-33.505626,-70.765832,1,0,1,0,1,0
-7879537.31293547,-3962568.56289277,506,REGION METROPOLITANA,MAIPU,COLISION,LAS NACIONES,MAIPU,-,URBANA,-33.505306,-70.783088,1,0,1,0,0,1
-7875745.88239854,-3958692.28393831,507,REGION METROPOLITANA,MAIPU,COLISION,LONGITUDINAL,RAFAEL SANZIO,-,URBANA,-33.476266,-70.749029,1,0,1,0,0,1
-7875654.60041609,-3960171.09651325,508,REGION METROPOLITANA,MAIPU,COLISION,LOS PAJARITOS,-,4155,URBANA,-33.487346,-70.748209,2,0,2,0,0,2
-7875663.28333638,-3959220.52397112,509,REGION METROPOLITANA,MAIPU,COLISION,LOS PAJARITOS,-,4500,URBANA,-33.480224,-70.748287,1,0,0,0,0,0
-7874936.14442251,-3958906.21957852,510,REGION METROPOLITANA,MAIPU,COLISION,LOS PAJARITOS,LAS PARCELAS,-,URBANA,-33.477869,-70.741755,1,0,1,0,1,0
-7874403.1467006,-3958020.87470352,511,REGION METROPOLITANA,MAIPU,COLISION,LOS PAJARITOS,TTE CRUZ,-,URBANA,-33.471235,-70.736967,1,0,1,1,0,0
-7879961.88547336,-3965167.49241751,512,REGION METROPOLITANA,MAIPU,COLISION,NVA SAN MARTIN,LAS NACIONES,-,URBANA,-33.524771,-70.786902,1,0,1,0,0,1
-7875109.80282815,-3960997.33861637,513,REGION METROPOLITANA,MAIPU,COLISION,SEGUNDA TRANSVERSAL,NANCUL,-,URBANA,-33.493536,-70.743315,1,0,1,0,0,1
-7878352.20563649,-3964718.16225199,514,REGION METROPOLITANA,MAIPU,COLISION,SUR,EL CID,-,URBANA,-33.521406,-70.772442,1,0,0,0,0,0
-7880032.57335001,-3966924.52118335,515,REGION METROPOLITANA,MAIPU,VOLCADURA,4 PONIENTE,-,530,URBANA,-33.537928,-70.787537,1,0,0,0,0,0
-7873587.06351359,-3963182.69332391,516,REGION METROPOLITANA,MAIPU,VOLCADURA,5 DE ABRIL,-,1310,URBANA,-33.509906,-70.729636,1,0,1,1,0,0
-7875541.72245243,-3963232.62623311,517,REGION METROPOLITANA,MAIPU,VOLCADURA,5 DE ABRIL,SEGUNDA TRANSVERSAL,-,URBANA,-33.51028,-70.747195,1,0,1,0,0,1
-7875059.26377933,-3960604.09874102,518,REGION METROPOLITANA,MAIPU,VOLCADURA,ALASKA,SEGUNDA TRANSVERSAL,-,URBANA,-33.49059,-70.742861,1,0,0,0,0,0
-7876767.90664352,-3958438.18211965,519,REGION METROPOLITANA,MAIPU,VOLCADURA,AMERICO VESPUCIO,ARQTO HUGO BRAVO,-,URBANA,-33.474362,-70.75821,1,0,1,0,0,1
-7877379.49592594,-3956981.34159601,520,REGION METROPOLITANA,MAIPU,VOLCADURA,AMERICO VESPUCIO,MARTA OSSA RUIZ,-,URBANA,-33.463445,-70.763704,1,0,1,0,0,1
-7876767.90664352,-3958438.18211965,521,REGION METROPOLITANA,MAIPU,VOLCADURA,ARQTO HUGO BRAVO,AMERICO VESPUCIO,-,URBANA,-33.474362,-70.75821,1,0,0,0,0,0
-7879112.6290781,-3963018.47698946,522,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO A RINCONADA,3 PONIENTE,-,URBANA,-33.508676,-70.779273,1,0,0,0,0,0
-7877994.09083461,-3963051.32006962,523,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO A RINCONADA,DE LA VICTORIA,-,URBANA,-33.508922,-70.769225,1,0,1,1,0,0
-7877603.47074141,-3963137.56697666,524,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO A RINCONADA,GRAL LAS HERAS,-,URBANA,-33.509568,-70.765716,1,0,1,0,0,1
-7878617.25734407,-3963106.59278115,525,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO A RINCONADA,LOS ARQUITECTOS,-,URBANA,-33.509336,-70.774823,1,0,1,0,0,1
-7880377.88641045,-3962585.51779476,526,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO A RINCONADA,PADRE ALBERTO HURTADO,-,URBANA,-33.505433,-70.790639,1,0,1,0,0,1
-7878210.27328573,-3960443.78992176,527,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO LA FARFANA,-,120,URBANA,-33.489389,-70.771167,1,0,1,0,0,1
-7877649.5570106,-3960784.69909991,528,REGION METROPOLITANA,MAIPU,VOLCADURA,CAMINO LA FARFANA,ING EDUARDO DOMINGUEZ,-,URBANA,-33.491943,-70.76613,1,0,1,0,0,1
-7880096.24809875,-3967993.66589204,529,REGION METROPOLITANA,MAIPU,VOLCADURA,CAPELLAN FLORENCIO INFANTE,LOS URBANISTAS,-,URBANA,-33.545933,-70.788109,1,0,1,0,0,1
-7878032.27341995,-3960824.47694175,530,REGION METROPOLITANA,MAIPU,VOLCADURA,CHANCURA,HUENTENO,-,URBANA,-33.492241,-70.769568,1,0,0,0,0,0
-7876361.8131411,-3963614.20623239,531,REGION METROPOLITANA,MAIPU,VOLCADURA,CORREGIDOR ZAÑARTU,JOSE MANUEL IRARRAZAVAL,-,URBANA,-33.513138,-70.754562,1,0,1,0,0,1
-7877953.0139425,-3961393.39515055,532,REGION METROPOLITANA,MAIPU,VOLCADURA,DE LA VICTORIA,HERNAN BRAVO CRUZ,-,URBANA,-33.496503,-70.768856,1,0,0,0,0,0
-7876293.46297376,-3963736.23972491,533,REGION METROPOLITANA,MAIPU,VOLCADURA,DOMINGO EYZAGUIRRE,RICARDO AYALA,-,URBANA,-33.514052,-70.753948,1,0,0,0,0,0
-7874544.85641238,-3959440.60886328,534,REGION METROPOLITANA,MAIPU,VOLCADURA,EL CHERCAN,-,3088,URBANA,-33.481873,-70.73824,1,0,1,0,0,1
-7878620.81956777,-3961494.31364655,535,REGION METROPOLITANA,MAIPU,VOLCADURA,EL OLIMPO,BLANCO ENCALADA,-,URBANA,-33.497259,-70.774855,1,0,0,0,0,0
-7882147.64367509,-3962218.52315241,536,REGION METROPOLITANA,MAIPU,VOLCADURA,EL ROSAL,-,6361,URBANA,-33.502684,-70.806537,1,0,1,0,0,1
-7875649.36840003,-3957910.77851935,537,REGION METROPOLITANA,MAIPU,VOLCADURA,LONGITUDINAL,LA TENCA,-,URBANA,-33.47041,-70.748162,1,0,1,0,0,1
-7876570.09190838,-3962197.69732358,538,REGION METROPOLITANA,MAIPU,VOLCADURA,LOS PAJARITOS,-,2689,URBANA,-33.502528,-70.756433,1,0,1,0,0,1
-7875826.58902937,-3960089.14292322,539,REGION METROPOLITANA,MAIPU,VOLCADURA,LOS PAJARITOS,AMERICO VESPUCIO,-,URBANA,-33.486732,-70.749754,2,0,2,1,0,1
-7874403.1467006,-3958020.87470352,540,REGION METROPOLITANA,MAIPU,VOLCADURA,LOS PAJARITOS,TTE CRUZ,-,URBANA,-33.471235,-70.736967,1,0,1,1,0,0
-7875520.79438816,-3963089.90413265,541,REGION METROPOLITANA,MAIPU,VOLCADURA,SEGUNDA TRANSVERSAL,EL ALTO,-,URBANA,-33.509211,-70.747007,1,0,0,0,0,0
-7875393.66752968,-3962305.43134323,542,REGION METROPOLITANA,MAIPU,VOLCADURA,SEGUNDA TRANSVERSAL,LOS HEROES,-,URBANA,-33.503335,-70.745865,1,0,1,1,0,0
-7875028.31696089,-3959729.30146266,543,REGION METROPOLITANA,MAIPU,VOLCADURA,SEGUNDA TRANSVERSAL,PROVIDENCIA,-,URBANA,-33.484036,-70.742583,1,0,1,1,0,0
-7872992.39479377,-3958502.10741916,544,REGION METROPOLITANA,MAIPU,VOLCADURA,SIMON BOLIVAR,AMADO NERVO,-,URBANA,-33.474841,-70.724294,1,0,1,1,0,0
-7878878.74682794,-3964739.12615324,545,REGION METROPOLITANA,MAIPU,VOLCADURA,SUR,CAROLINA SAN MARTIN,-,URBANA,-33.521563,-70.777172,1,0,0,0,0,0
-7929546.03570148,-3985738.57612223,546,REGION METROPOLITANA,MELIPILLA,CHOQUE,MERCED,MONSEÑOR RENE VIO VALDIVIESO,-,URBANA,-33.678686,-71.232324,1,0,0,0,0,0
-7927950.04816198,-3986546.5853588,547,REGION METROPOLITANA,MELIPILLA,CHOQUE,MERCED,PARDO,-,URBANA,-33.684726,-71.217987,1,0,1,0,0,1
-7924790.80101326,-3971382.19343232,548,REGION METROPOLITANA,MELIPILLA,COLISION,ANSELMO ALARCON,-,2036,URBANA,-33.571299,-71.189607,1,0,1,0,1,0
-7928205.97167131,-3987880.86131039,549,REGION METROPOLITANA,MELIPILLA,COLISION,BERNARDO O'HIGGINS,HURTADO,-,URBANA,-33.694699,-71.220286,1,0,1,1,0,0
-7928248.60703628,-3986369.72815314,550,REGION METROPOLITANA,MELIPILLA,COLISION,CORREA,UGALDE,-,URBANA,-33.683404,-71.220669,1,0,0,0,0,0
-7927698.57743227,-3985083.78246228,551,REGION METROPOLITANA,MELIPILLA,COLISION,JOSE MASSOUD,LOS CRISANTEMOS,-,URBANA,-33.673791,-71.215728,1,0,1,0,0,1
-7927714.27348048,-3987759.24085515,552,REGION METROPOLITANA,MELIPILLA,COLISION,LOS CARRERA,ORTUZAR,-,URBANA,-33.69379,-71.215869,1,0,1,0,0,1
-7928299.2574046,-3988187.92858061,553,REGION METROPOLITANA,MELIPILLA,COLISION,MANUEL BENITEZ,LOS TRIGALES,-,URBANA,-33.696994,-71.221124,1,0,1,0,0,1
-7927950.04816198,-3986546.5853588,554,REGION METROPOLITANA,MELIPILLA,COLISION,MERCED,PARDO,-,URBANA,-33.684726,-71.217987,1,0,1,0,0,1
-7927804.33094853,-3986867.53060806,555,REGION METROPOLITANA,MELIPILLA,COLISION,VALDES,SILVA CHAVEZ,-,URBANA,-33.687125,-71.216678,1,0,1,0,0,1
-7926818.48553806,-3986004.51726596,556,REGION METROPOLITANA,MELIPILLA,COLISION,VICUÑA MACKENNA,ALCALDE,-,URBANA,-33.680674,-71.207822,1,0,0,0,0,0
-7860432.43928655,-3957072.21361336,557,REGION METROPOLITANA,ÑUÑOA,CHOQUE,GRECIA,-,2001,URBANA,-33.464126,-70.611466,1,0,1,1,0,0
-7856525.34779869,-3957888.89285732,558,REGION METROPOLITANA,ÑUÑOA,CHOQUE,GRECIA,AMERICO VESPUCIO,-,URBANA,-33.470246,-70.576368,1,0,1,1,0,0
-7858971.70492836,-3957120.38541282,559,REGION METROPOLITANA,ÑUÑOA,CHOQUE,GRECIA,JOSE PEDRO ALESSANDRI,-,URBANA,-33.464487,-70.598344,1,0,1,1,0,0
-7858955.4522827,-3957220.19908733,560,REGION METROPOLITANA,ÑUÑOA,CHOQUE,JOSE PEDRO ALESSANDRI,-,1166,URBANA,-33.465235,-70.598198,1,0,1,1,0,0
-7858997.41973073,-3957985.37691026,561,REGION METROPOLITANA,ÑUÑOA,COLISION,ALERCES,JOSE PEDRO ALESSANDRI,-,URBANA,-33.470969,-70.598575,1,0,1,0,0,1
-7858166.97632942,-3957922.25516356,562,REGION METROPOLITANA,ÑUÑOA,COLISION,ANTONIO VARAS,CAP IGNACIO CARRERA PINTO,-,URBANA,-33.470496,-70.591115,1,0,1,0,0,1
-7860210.24558293,-3955447.56701354,563,REGION METROPOLITANA,ÑUÑOA,COLISION,ANTONIO VARAS,LEOPOLDO URRUTIA,-,URBANA,-33.45195,-70.60947,1,0,1,0,0,1
-7860336.2592465,-3954986.20683729,564,REGION METROPOLITANA,ÑUÑOA,COLISION,ANTONIO VARAS,SUCRE,-,URBANA,-33.448492,-70.610602,1,0,1,1,0,0
-7860302.75207978,-3955115.62064642,565,REGION METROPOLITANA,ÑUÑOA,COLISION,ANTONIO VARAS,TTE MONTT,-,URBANA,-33.449462,-70.610301,2,0,2,0,0,2
-7860211.35877783,-3956647.61656778,566,REGION METROPOLITANA,ÑUÑOA,COLISION,CAMPOS DE DEPORTES,-,780,URBANA,-33.460944,-70.60948,1,0,0,0,0,0
