X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,Año,Claseaccid,Cód_Regi,Cód_Comun,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7927858.71051978,-3985906.63480878,1,-71.2171665,-33.6799423,REGION METROPOLITANA,13501,MELIPILLA,VICU??ªA MACKENNA,JOSE MASSOUD,0,"VICU??ªA MACKENNA & JOSE MASSOUD, MELIPILLA",CHILE,2021,1,13,13501,1,URBANA,0,0,0,0,11,6
-7927731.14951528,-3988063.936756,2,-71.2160206,-33.6960673,REGION METROPOLITANA,13501,MELIPILLA,ORTUZAR,BENITEZ,0,"ORTUZAR & BENITEZ, MELIPILLA",CHILE,2021,1,13,13501,1,URBANA,0,0,0,0,8,5
-7890438.51897428,-3976677.6022359,3,-70.8810152,-33.6109247,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA,FRANCISCO BILBAO,0,"VICU??ªA MACKENNA & FRANCISCO BILBAO, PE??ªAFLOR",CHILE,2021,1,13,13605,1,URBANA,0,1,0,1,10,5
-7889409.70424037,-3933024.98940671,4,-70.8717732,-33.2837283,REGION METROPOLITANA,13302,LAMPA,BARROS LUCO,PEDRO AGUIRRE CERDA,0,"BARROS LUCO & PEDRO AGUIRRE CERDA, LAMPA",CHILE,2021,1,13,13302,1,URBANA,0,0,0,1,10,6
-7889064.11288121,-3992622.6271779,5,-70.8686687,-33.7301318,REGION METROPOLITANA,13603,ISLA DE MAIPO,LA HERRADURA,LAS PARCELAS,0,"LA HERRADURA & LAS PARCELAS, ISLA DE MAIPO",CHILE,2021,1,13,13603,1,URBANA,0,1,1,12,8,7
-7887820.0062521,-3976528.87257506,6,-70.8574927,-33.609812,REGION METROPOLITANA,13101,SANTIAGO,VICUNA MACKENNA,LIBER BERNARDO O'HIGGINS,0,"VICUNA MACKENNA & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,2,1,18,11
-7887817.04515364,-3977450.16655292,7,-70.8574661,-33.6167043,REGION METROPOLITANA,13601,TALAGANTE,CALETERA AUTOPISTA EL SOL,CAMINO EL OLIVETO,0,"CALETERA AUTOPISTA EL SOL & CAMINO EL OLIVETO, TALAGANTE",CHILE,2021,1,13,13601,1,URBANA,0,0,1,2,7,5
-7887741.40355965,-3989678.47885237,8,-70.8567866,-33.7081334,REGION METROPOLITANA,13601,TALAGANTE,CAMINO LONQUEN,CAMINO CARAMPANGUE,0,"CAMINO LONQUEN & CAMINO CARAMPANGUE, TALAGANTE",CHILE,2021,1,13,13601,1,URBANA,0,1,0,1,5,5
-7887130.44879833,-3976340.00591544,9,-70.8512983,-33.608399,REGION METROPOLITANA,13605,PENAFLOR,AUTOPISTA EL SOL, ,30,"AUTOPISTA EL SOL 30, PE??ªAFLOR",CHILE,2021,1,13,13605,2,RURAL,0,0,0,0,5,5
-7886515.18597271,-3974807.69396766,10,-70.8457713,-33.5969342,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,LIBER BERNARDO O'HIGGINS,0,"LOS PAJARITOS & LIBER BERNARDO O'HIGGINS, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,4,10,7
-7885993.94358903,-3951017.60127553,11,-70.8410889,-33.4187407,REGION METROPOLITANA,13124,PUDAHUEL,CAMINO A NOVICIADO, ,30,"CAMINO A NOVICIADO 30, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,1,6,7,5
-7884979.2552985,-3973036.78341313,12,-70.8319738,-33.5836823,REGION METROPOLITANA,13604,PADRE HURTADO,EL SOTILLO,CAMINO A MELIPILLA,0,"EL SOTILLO & CAMINO A MELIPILLA, PADRE HURTADO",CHILE,2021,1,13,13604,1,URBANA,0,2,2,17,14,11
-7883486.76148958,-3971409.55589135,13,-70.8185665,-33.5715038,REGION METROPOLITANA,13604,PADRE HURTADO,CAMINO SAN ALBERTO HURTADO,SAN IGNACIO,0,"CAMINO SAN ALBERTO HURTADO & SAN IGNACIO, PADRE HURTADO",CHILE,2021,1,13,13604,1,URBANA,0,2,0,3,13,9
-7882670.19962877,-3970669.15217637,14,-70.8112312,-33.5659619,REGION METROPOLITANA,13604,PADRE HURTADO,EL MANZANO,CAMINO SAN ALBERTO HURTADO,0,"EL MANZANO & CAMINO SAN ALBERTO HURTADO, PADRE HURTADO",CHILE,2021,1,13,13604,1,URBANA,0,1,1,7,16,11
-7882139.40603277,-3962189.15352065,15,-70.806463,-33.502464,REGION METROPOLITANA,13119,MAIPU,EL ROSAL, ,6361,"EL ROSAL 6361, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,1,5,5
-7881940.05508865,-3979142.60780686,16,-70.8046722,-33.6293642,REGION METROPOLITANA,13403,CALERA DE TANGO,SANTA INES,CAMINO A LONQUEN,0,"SANTA INES & CAMINO A LONQUEN, CALERA DE TANGO",CHILE,2021,1,13,13403,1,URBANA,0,0,0,4,6,5
-7881769.30212173,-3969838.08994871,17,-70.8031383,-33.559741,REGION METROPOLITANA,13604,PADRE HURTADO,CAMINO SAN ALBERTO HURTADO,EL TREBOL,0,"CAMINO SAN ALBERTO HURTADO & EL TREBOL, PADRE HURTADO",CHILE,2021,1,13,13604,1,URBANA,0,0,0,0,11,5
-7881356.64076935,-3962603.95472612,18,-70.7994313,-33.5055711,REGION METROPOLITANA,13119,MAIPU,AUTOPISTA EL SOL,ACCESO AMERICO VESPUCIO,0,"AUTOPISTA EL SOL & ACCESO AMERICO VESPUCIO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,0,7,5
-7881298.18690474,-3965476.29197333,19,-70.7989062,-33.5270835,REGION METROPOLITANA,13119,MAIPU,AUTOPISTA EL SOL, ,15400,"AUTOPISTA EL SOL 15400, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,10,5,7
-7881294.13487528,-3978336.73578083,20,-70.7988698,-33.6233363,REGION METROPOLITANA,13403,CALERA DE TANGO,CALERA DE TANGO,CAMINO A LONQUEN,0,"CALERA DE TANGO & CAMINO A LONQUEN, CALERA DE TANGO",CHILE,2021,1,13,13403,1,URBANA,0,2,0,5,27,14
-7881272.18267169,-3969367.95291437,21,-70.7986726,-33.5562216,REGION METROPOLITANA,13605,PENAFLOR,CAMINO SAN ALBERTO HURTADO,PRIMERA AVENIDA,0,"CAMINO SAN ALBERTO HURTADO & PRIMERA AVENIDA, PE??ªAFLOR",CHILE,2021,1,13,13605,1,URBANA,0,0,0,8,10,8
-7881194.97147288,-3970434.57198853,22,-70.797979,-33.564206,REGION METROPOLITANA,13604,PADRE HURTADO,PRIMERA TRANVERSAL,EL TREBOL,0,"PRIMERA TRANVERSAL & EL TREBOL, PADRE HURTADO",CHILE,2021,1,13,13604,1,URBANA,0,0,0,3,7,5
-7881082.19369675,-3964531.82566962,23,-70.7969659,-33.5200105,REGION METROPOLITANA,13119,MAIPU,EL CONQUISTADOR,PORTALES,0,"EL CONQUISTADOR & PORTALES, MAIPU",CHILE,2021,1,13,13119,1,URBANA,1,0,0,0,5,5
-7880674.30795054,-3966148.90910402,24,-70.7933018,-33.5321203,REGION METROPOLITANA,13119,MAIPU,ALFREDO SILVA CARVALLO,4 PONIENTE,0,"ALFREDO SILVA CARVALLO & 4 PONIENTE, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,0,6,6
-7879961.87434141,-3965167.49253357,25,-70.7869019,-33.524771,REGION METROPOLITANA,13119,MAIPU,NVA SAN MARTIN,LAS NACIONES,0,"NVA SAN MARTIN & LAS NACIONES, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,3,6,5
-7879710.80436187,-3977678.19227108,26,-70.7846465,-33.6184101,REGION METROPOLITANA,13403,CALERA DE TANGO,CALERA DE TANGO,SAN JOSE,0,"CALERA DE TANGO & SAN JOSE, CALERA DE TANGO",CHILE,2021,1,13,13403,1,URBANA,0,2,0,0,7,5
-7879155.78764468,-3962234.55651219,27,-70.7796607,-33.5028041,REGION METROPOLITANA,13119,MAIPU,LIBER BERNARDO O'HIGGINS,3 PONIENTE,0,"LIBER BERNARDO O'HIGGINS & 3 PONIENTE, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,1,8,6
-7878793.47609799,-3954394.48408393,28,-70.776406,-33.4440567,REGION METROPOLITANA,13124,PUDAHUEL,AMERICO VESPUCIO, ,13000,"AMERICO VESPUCIO 13000, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,1,1,7,14,10
-7878749.92791319,-3954934.90878706,29,-70.7760148,-33.4481075,REGION METROPOLITANA,13124,PUDAHUEL,AMERICO VESPUCIO,RUTA 68,0,"AMERICO VESPUCIO & RUTA 68, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,3,8,6
-7878749.00396142,-3954395.60471732,30,-70.7760065,-33.4440651,REGION METROPOLITANA,13124,PUDAHUEL,SAN PABLO,AMERICO VESPUCIO,0,"SAN PABLO & AMERICO VESPUCIO, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,3,19,11
-7878143.92686921,-3971929.359211,31,-70.770571,-33.5753943,REGION METROPOLITANA,13403,CALERA DE TANGO,CAMINO A LONQUEN,EL TANGUITO,0,"CAMINO A LONQUEN & EL TANGUITO, CALERA DE TANGO",CHILE,2021,1,13,13403,1,URBANA,0,0,0,3,9,5
-7878046.53344672,-3966689.30939646,32,-70.7696961,-33.5361668,REGION METROPOLITANA,13119,MAIPU,CAMINO A MELIPILLA,3 PONIENTE,0,"CAMINO A MELIPILLA & 3 PONIENTE, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,1,5,12,12
-7878036.28092162,-3947739.96819669,33,-70.769604,-33.3941617,REGION METROPOLITANA,13128,RENCA,AMERICO VESPUCIO,MIRAFLORES,0,"AMERICO VESPUCIO & MIRAFLORES, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,4,14,11
-7877944.74290434,-3964239.47472246,34,-70.7687817,-33.517821,REGION METROPOLITANA,13119,MAIPU,PADRE HURTADO,PORTALES,0,"PADRE HURTADO & PORTALES, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,0,7,5
-7877421.71940879,-3954126.01546896,35,-70.7640833,-33.4420443,REGION METROPOLITANA,13124,PUDAHUEL,SAN PABLO,FEDERICO ERRAZURIZ,0,"SAN PABLO & FEDERICO ERRAZURIZ, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,3,11,7
-7877412.37970352,-3962342.0238746,36,-70.7639994,-33.5036091,REGION METROPOLITANA,13119,MAIPU,SAN MARTIN,CHILE,0,"SAN MARTIN & CHILE, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,4,7,5
-7877074.50278506,-3957801.73773852,37,-70.7609642,-33.4695929,REGION METROPOLITANA,13119,MAIPU,AMERICO VESPUCIO,EL DESCANSO,0,"AMERICO VESPUCIO & EL DESCANSO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,4,15,9
-7877011.7074603,-3946702.45096377,38,-70.7604001,-33.3863799,REGION METROPOLITANA,13124,PUDAHUEL,AMERICO VESPUCIO,CAMINO LO BOZA,0,"AMERICO VESPUCIO & CAMINO LO BOZA, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,2,1,3,19,13
-7876977.09823062,-3927379.87008806,39,-70.7600892,-33.2413255,REGION METROPOLITANA,13302,LAMPA,CAMINO BATUCO, ,13,"CAMINO BATUCO 13, LAMPA",CHILE,2021,1,13,13302,2,RURAL,0,1,0,4,10,6
-7876956.14790245,-3963289.43530906,40,-70.759901,-33.5107055,REGION METROPOLITANA,13119,MAIPU,MANUEL RODRIGUEZ,5 DE ABRIL,0,"MANUEL RODRIGUEZ & 5 DE ABRIL, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,4,8,8
-7876681.89007298,-3963263.49407366,41,-70.7574373,-33.5105112,REGION METROPOLITANA,13119,MAIPU,5 DE ABRIL,LOS PAJARITOS,0,"5 DE ABRIL & LOS PAJARITOS, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,8,24,19
-7876674.72109777,-3961906.94074948,42,-70.7573729,-33.50035,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,CENTRAL GONZALO PEREZ LLONA,0,"LOS PAJARITOS & CENTRAL GONZALO PEREZ LLONA, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,0,5,5
-7876661.42955057,-3963065.4988125,43,-70.7572535,-33.5090282,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,CHACABUCO,0,"LOS PAJARITOS & CHACABUCO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,2,6,6
-7876653.247568,-3961447.59212705,44,-70.75718,-33.496909,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,CRNEL SANTIAGO BUERAS,0,"LOS PAJARITOS & CRNEL SANTIAGO BUERAS, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,1,6,7
-7876448.47536469,-3959071.12500166,45,-70.7553405,-33.4791046,REGION METROPOLITANA,13119,MAIPU,EL ROSAL,AMERICO VESPUCIO,0,"EL ROSAL & AMERICO VESPUCIO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,3,0,9,21,20
-7876287.59643659,-3960528.85621423,46,-70.7538953,-33.4900263,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS, ,3786,"LOS PAJARITOS 3786, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,5,4,6
-7876268.1600535,-3954399.32682185,47,-70.7537207,-33.444093,REGION METROPOLITANA,13124,PUDAHUEL,SAN PABLO,LA ESTRELLA,0,"SAN PABLO & LA ESTRELLA, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,1,7,5
-7876134.30949777,-3961144.98734192,48,-70.7525183,-33.4946421,REGION METROPOLITANA,13604,PADRE HURTADO,CAMINO A MELIPILLA,SAN IGNACIO,0,"CAMINO A MELIPILLA & SAN IGNACIO, PADRE HURTADO",CHILE,2021,1,13,13604,1,URBANA,0,0,0,5,7,6
-7876073.27302097,-3953399.03094878,49,-70.75197,-33.4365947,REGION METROPOLITANA,13124,PUDAHUEL,LA ESTRELLA,SAN FRANCISCO,0,"LA ESTRELLA & SAN FRANCISCO, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,1,0,3,14,8
-7876069.53268608,-3960346.32443021,50,-70.7519364,-33.4886588,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,ISABEL RIQUELME,0,"LOS PAJARITOS & ISABEL RIQUELME, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,0,6,5
-7876032.15160107,-3959214.63830845,51,-70.7516006,-33.4801799,REGION METROPOLITANA,13119,MAIPU,AMERICO VESPUCIO, ,1001,"AMERICO VESPUCIO 1001, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,0,10,6
-7875826.57789742,-3960089.16973405,52,-70.7497539,-33.4867322,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,AMERICO VESPUCIO,0,"LOS PAJARITOS & AMERICO VESPUCIO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,2,2,1,13,44,35
-7875809.75752236,-3959593.57645308,53,-70.7496028,-33.4830191,REGION METROPOLITANA,13119,MAIPU,AMERICO VESPUCIO, ,399,"AMERICO VESPUCIO 399, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,1,18,15
-7875685.3802553,-3977743.89520769,54,-70.7484855,-33.6189016,REGION METROPOLITANA,13403,CALERA DE TANGO,CALERA DE TANGO,CATEMITO,0,"CALERA DE TANGO & CATEMITO, CALERA DE TANGO",CHILE,2021,1,13,13403,1,URBANA,0,0,0,0,12,6
-7875649.93612943,-3945326.68192381,55,-70.7481671,-33.37606,REGION METROPOLITANA,13125,QUILICURA,CAMINO LO ECHEVERS,AMERICO VESPUCIO,0,"CAMINO LO ECHEVERS & AMERICO VESPUCIO, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,0,0,0,2,14,10
-7875647.13087826,-3992693.87671607,56,-70.7481419,-33.7306641,REGION METROPOLITANA,13402,BUIN,BERNARDO O'HIGGINS,CARLOS CONDELL,0,"BERNARDO O'HIGGINS & CARLOS CONDELL, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,4,9,6
-7875501.11310219,-3962789.25903713,57,-70.7468302,-33.5069591,REGION METROPOLITANA,13119,MAIPU,SEGUNDA TRANSVERSAL,1 SUR,0,"SEGUNDA TRANSVERSAL & 1 SUR, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,2,8,6
-7875468.68573452,-3996514.47911368,58,-70.7465389,-33.7592027,REGION METROPOLITANA,13402,BUIN,CAMINO CERVERA, ,7,"CAMINO CERVERA 7, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,0,8,5
-7875379.12920418,-3960288.87590052,59,-70.7457344,-33.4882284,REGION METROPOLITANA,13119,MAIPU,AUTOPISTA EL SOL,AMERICO VESPUCIO,0,"AUTOPISTA EL SOL & AMERICO VESPUCIO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,1,5,20,20
-7875312.48222504,-3959362.0772974,60,-70.7451357,-33.4812846,REGION METROPOLITANA,13119,MAIPU,PROVIDENCIA,LOS PAJARITOS,0,"PROVIDENCIA & LOS PAJARITOS, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,2,0,8,4,6
-7875272.65211123,-3954461.00186802,61,-70.7447779,-33.4445553,REGION METROPOLITANA,13124,PUDAHUEL,SAN PABLO,LOS EDILES,0,"SAN PABLO & LOS EDILES, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,1,1,2,10,7
-7875246.469767,-3961635.65453439,62,-70.7445427,-33.4983178,REGION METROPOLITANA,13119,MAIPU,SEGUNDA TRANSVERSAL,AMERICO VESPUCIO,0,"SEGUNDA TRANSVERSAL & AMERICO VESPUCIO, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,8,13,12
-7875152.23781804,-3992531.86262576,63,-70.7436962,-33.7294537,REGION METROPOLITANA,13402,BUIN,ACCESO SUR, ,19,"ACCESO SUR 19, BUIN",CHILE,2021,1,13,13402,2,RURAL,0,0,0,2,11,11
-7875097.7914551,-3960886.90718821,64,-70.7432071,-33.4927087,REGION METROPOLITANA,13119,MAIPU,SEGUNDA TRANSVERSAL,PRIMO DE RIVERA,0,"SEGUNDA TRANSVERSAL & PRIMO DE RIVERA, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,0,7,5
-7875061.83525957,-3993087.98579924,65,-70.7428841,-33.7336084,REGION METROPOLITANA,13402,BUIN,MANUEL MONTT,ARTURO PRAT,0,"MANUEL MONTT & ARTURO PRAT, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,3,10,7
-7875048.49918457,-3967641.51179343,66,-70.7427643,-33.5432964,REGION METROPOLITANA,13401,SAN BERNARDO,LAS ACACIAS,CAMINO A LONQUEN,0,"LAS ACACIAS & CAMINO A LONQUEN, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,1,1,0,0,13,6
-7874989.05457649,-3958898.78593176,67,-70.7422303,-33.4778133,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,LOS PINTORES,0,"LOS PAJARITOS & LOS PINTORES, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,5,6,5
-7874936.12215862,-3958906.23304051,68,-70.7417548,-33.4778691,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,LAS PARCELAS,0,"LOS PAJARITOS & LAS PARCELAS, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,3,6,6
-7874870.83327727,-3996816.8631097,69,-70.7411683,-33.761461,REGION METROPOLITANA,13402,BUIN,JOSE ALBERTO BRAVO,ENLACE LINDEROS,0,"JOSE ALBERTO BRAVO & ENLACE LINDEROS, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,2,7,5
-7874808.85058479,-3954103.67004656,70,-70.7406115,-33.4418768,REGION METROPOLITANA,13124,PUDAHUEL,TTE CRUZ,RICARDO VIAL,0,"TTE CRUZ & RICARDO VIAL, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,1,1,7,5
-7874799.76691434,-3954479.03884609,71,-70.7405299,-33.4446905,REGION METROPOLITANA,13124,PUDAHUEL,SAN PABLO,TTE CRUZ,0,"SAN PABLO & TTE CRUZ, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,0,13,7
-7874767.41747032,-3951561.82962098,72,-70.7402393,-33.4228212,REGION METROPOLITANA,13103,CERRO NAVIA,MAPOCHO SUR,HUELEN,0,"MAPOCHO SUR & HUELEN, CERRO NAVIA",CHILE,2021,1,13,13103,1,URBANA,0,0,0,1,5,5
-7874759.2020919,-3964309.32048974,73,-70.7401655,-33.5183441,REGION METROPOLITANA,13119,MAIPU,LO ESPEJO,CAMINO A MELIPILLA,0,"LO ESPEJO & CAMINO A MELIPILLA, MAIPU",CHILE,2021,1,13,13119,1,URBANA,1,0,0,4,8,6
-7874752.14443618,-3993133.37687593,74,-70.7401021,-33.7339475,REGION METROPOLITANA,13402,BUIN,ARTURO PRAT,ERRAZURIZ,0,"ARTURO PRAT & ERRAZURIZ, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,1,1,3,7,6
-7874734.90104706,-3992978.55803429,75,-70.7399472,-33.7327909,REGION METROPOLITANA,13402,BUIN,ERRAZURIZ,JOSE MANUEL BALMACEDA,0,"ERRAZURIZ & JOSE MANUEL BALMACEDA, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,1,3,9,6
-7874655.1851597,-3942029.84122149,76,-70.7392311,-33.3513248,REGION METROPOLITANA,13125,QUILICURA,LAS TORRES,STA LUISA,0,"LAS TORRES & STA LUISA, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,0,0,0,1,8,6
-7874649.21843499,-3955222.22147154,77,-70.7391775,-33.450261,REGION METROPOLITANA,13124,PUDAHUEL,TTE CRUZ,CORONA SUECA,0,"TTE CRUZ & CORONA SUECA, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,4,13,7
-7874641.21456361,-3955768.86239135,78,-70.7391056,-33.4543581,REGION METROPOLITANA,13124,PUDAHUEL,TTE CRUZ,CLAUDIO ARRAU,0,"TTE CRUZ & CLAUDIO ARRAU, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,2,1,0,10,7,8
-7874628.27923878,-3955540.8687211,79,-70.7389894,-33.4526493,REGION METROPOLITANA,13117,LO PRADO,TTE CRUZ,GRAL OSCAR BONILLA,0,"TTE CRUZ & GRAL OSCAR BONILLA, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,0,0,1,22,12
-7874597.96694143,-3944639.14520938,80,-70.7387171,-33.3709022,REGION METROPOLITANA,13125,QUILICURA,GRAL SAN MARTIN,INTEN SAAVEDRA,0,"GRAL SAN MARTIN & INTEN SAAVEDRA, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,0,0,0,2,9,6
-7874580.04450342,-3993000.32303329,81,-70.7385561,-33.7329535,REGION METROPOLITANA,13402,BUIN,ANIBAL PINTO,JOSE MANUEL BALMACEDA,0,"ANIBAL PINTO & JOSE MANUEL BALMACEDA, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,0,9,5
-7874555.54308349,-3962329.50153918,82,-70.738336,-33.5035153,REGION METROPOLITANA,13102,CERRILLOS,AMERICO VESPUCIO, ,1501,"AMERICO VESPUCIO 1501, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,0,2,6,26,16
-7874547.24978143,-3956278.59553053,83,-70.7382615,-33.4581784,REGION METROPOLITANA,13124,PUDAHUEL,LA TRAVESIA,TTE CRUZ,0,"LA TRAVESIA & TTE CRUZ, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,1,11,6
-7874514.06544122,-3944758.91267095,84,-70.7379634,-33.3718007,REGION METROPOLITANA,13125,QUILICURA,AMERICO VESPUCIO,GRAL SAN MARTIN,0,"AMERICO VESPUCIO & GRAL SAN MARTIN, QUILICURA",CHILE,2021,1,13,13125,1,URBANA,0,0,0,11,22,15
-7874508.98927244,-3956805.04402789,85,-70.7379178,-33.4621238,REGION METROPOLITANA,13124,PUDAHUEL,LAGUNA SUR,CLAUDIO ARRAU,0,"LAGUNA SUR & CLAUDIO ARRAU, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,0,0,0,10,5
-7874501.23030393,-3963913.31086179,86,-70.7378481,-33.5153782,REGION METROPOLITANA,13119,MAIPU,CAMINO A MELIPILLA, ,10939,"CAMINO A MELIPILLA 10939, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,1,0,0,7,5
-7874490.73287595,-3956914.08887238,87,-70.7377538,-33.462941,REGION METROPOLITANA,13124,PUDAHUEL,LAGUNA SUR,TTE CRUZ,0,"LAGUNA SUR & TTE CRUZ, PUDAHUEL",CHILE,2021,1,13,13124,1,URBANA,0,1,1,0,7,5
-7874403.16896449,-3958020.88816447,88,-70.7369672,-33.4712351,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS,TTE CRUZ,0,"LOS PAJARITOS & TTE CRUZ, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,4,21,16
-7874291.69362641,-3981769.6804032,89,-70.7359658,-33.6490117,REGION METROPOLITANA,13403,CALERA DE TANGO,SANTA INES,EL BARRANCON,0,"SANTA INES & EL BARRANCON, CALERA DE TANGO",CHILE,2021,1,13,13403,1,URBANA,0,1,0,4,12,6
-7874253.32179794,-3993045.35235034,90,-70.7356211,-33.7332899,REGION METROPOLITANA,13402,BUIN,SAN MARTIN,JOSE MANUEL BALMACEDA,0,"SAN MARTIN & JOSE MANUEL BALMACEDA, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,0,6,5
-7874227.98548183,-3993270.71575873,91,-70.7353935,-33.7349735,REGION METROPOLITANA,13402,BUIN,JOSE ALBERTO BRAVO,SAN MARTIN,0,"JOSE ALBERTO BRAVO & SAN MARTIN, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,1,1,15,9
-7873943.0298493,-3951082.39251615,92,-70.7328337,-33.4192265,REGION METROPOLITANA,13103,CERRO NAVIA,SALVADOR GUTIERREZ,SANTOS LUIS MEDEL,0,"SALVADOR GUTIERREZ & SANTOS LUIS MEDEL, CERRO NAVIA",CHILE,2021,1,13,13103,1,URBANA,1,1,0,0,7,5
-7873895.51869063,-3993160.64373399,93,-70.7324069,-33.7341512,REGION METROPOLITANA,13402,BUIN,CALETERA PONIENTE,JOSE ALBERTO BRAVO,0,"CALETERA PONIENTE & JOSE ALBERTO BRAVO, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,0,9,5
-7873736.71030506,-3954453.10402849,94,-70.7309803,-33.4444961,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,LAS TORRES,0,"SAN PABLO & LAS TORRES, LO PRADO",CHILE,2021,1,13,13117,1,URBANA,0,0,0,1,8,5
-7873479.10587142,-3992919.1261438,95,-70.7286662,-33.7323469,REGION METROPOLITANA,13402,BUIN,CAMINO EL ARPA,ESTACION,0,"CAMINO EL ARPA & ESTACION, BUIN",CHILE,2021,1,13,13402,1,URBANA,0,0,0,0,7,5
