X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-7878694.84702915,-3962116.53034893,334,1554059,-33.50192,-70.77552,2023/08/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,EL OLIMPO,NERIDA,EL OLIMPO - NERIDA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7850346.00286475,-3974869.94573431,335,1551227,-33.5974,-70.520858,2023/08/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LOS CASTAÑOS, ,- LOS CASTAÑOS,1557,BIDIRECCIONAL,ASFALTO,REGULAR,HUMEDO,DESPEJADO,0,1,0,0,1
-7856927.99039689,-3947655.07584876,336,1554005,-33.393525,-70.579985,2023/08/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,VITACURA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,LUIS CARRERA, ,- LUIS CARRERA,1784,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7863583.78275142,-3954790.22105103,337,1552438,-33.447023,-70.639775,2023/08/10 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,MARIN,LIRA,LIRA - MARIN,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7868807.56117638,-3959749.85590322,338,1557221,-33.48419,-70.686701,2023/08/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA RURAL,CERRILLOS,CERRILLOS - LA RURAL,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7896737.7327359,-3984797.12967533,339,1555630,-33.671648,-70.937602,2023/08/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,TALAGANTE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,ESMERALDA,HERNAN AVILES GONZALEZ,ESMERALDA - HERNAN AVILES GONZALEZ,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7872335.72111758,-3965447.64827529,340,1551469,-33.526869,-70.718395,2023/08/11 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRILLOS,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,HECHO DELICTUAL,OTRAS CAUSAS,LO ESPEJO,AEROPUERTO,AEROPUERTO - LO ESPEJO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,0,1
-7869695.33411546,-3953491.38212225,341,1551607,-33.437287,-70.694676,2023/08/12 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUINTA NORMAL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,BISMARCK, ,- BISMARCK,1183,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7856254.95275555,-3962769.08623995,342,1552296,-33.506808,-70.573939,2023/08/12 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEÑALOLEN,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LAS TORRES,LOS TORNEROS,LAS TORRES - LOS TORNEROS,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7852869.83836002,-3949349.57156078,343,1552784,-33.406233,-70.54353,2023/08/12 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LAS CONDES,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMINO EL ALBA,PADRE HURTADO CENTRAL,CAMINO EL ALBA - PADRE HURTADO CENTRAL,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,1,0,0
-7859307.55583208,-3958737.25947418,344,1553032,-33.476603,-70.601361,2023/08/13 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MACUL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS ESPINOS,MACUL,LOS ESPINOS - MACUL,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7863645.34242982,-3955118.82265592,345,1552443,-33.449486,-70.640328,2023/08/13 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,STA ISABEL,MANUEL ANTONIO TOCORNAL,MANUEL ANTONIO TOCORNAL - STA ISABEL,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7861235.8320516,-3974159.37477378,346,1555583,-33.592083,-70.618683,2023/08/13 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LA PINTANA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON PERMANECE SOBRE LA CALZADA,IMPRUDENCIA DEL PEATON,EL LINGUE,JUANITA,EL LINGUE - JUANITA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7860207.90787362,-3956087.87149388,347,1552987,-33.456749,-70.609449,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JOSE DOMINGO CAÑAS,CAMPOS DE DEPORTES,CAMPOS DE DEPORTES - JOSE DOMINGO CAÑAS,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7870819.54965298,-3957430.90484624,348,1554192,-33.466814,-70.704775,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ESTACION CENTRAL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,LIBER BERNARDO O'HIGGINS,LAS REJAS SUR,LAS REJAS SUR - LIBER BERNARDO O'HIGGINS,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,2,0,0,2
-7861151.11791911,-3947118.96383351,349,1554009,-33.389504,-70.617922,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,HUECHURABA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,DEL PARQUE,DEL CONDOR,DEL CONDOR - DEL PARQUE,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7856525.34779869,-3957888.89285732,350,1552319,-33.470246,-70.576368,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEÑALOLEN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,GRECIA,AMERICO VESPUCIO,AMERICO VESPUCIO - GRECIA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,NUBLADO,0,1,1,0,0
-7875239.04475696,-3991961.44493119,351,1555866,-33.725192,-70.744476,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,BUIN,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,ORLANDO GUAITA,PASAJE DIECISEIS,ORLANDO GUAITA - PASAJE DIECISEIS,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7856086.86032445,-3974881.17195766,352,1551611,-33.597484,-70.572429,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,NEMESIO VICUÑA,SAN CARLOS,NEMESIO VICUÑA - SAN CARLOS,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7856086.86032445,-3974881.17195766,353,1554269,-33.597484,-70.572429,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,NEMESIO VICUÑA,SAN CARLOS,NEMESIO VICUÑA - SAN CARLOS,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7862952.93519709,-3967486.39413277,354,1554458,-33.542135,-70.634108,2023/08/14 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LA GRANJA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,AMERICO VESPUCIO,STA ROSA,AMERICO VESPUCIO - STA ROSA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,1,1,0,0
-7867355.62105797,-3964108.8904586,355,1551544,-33.516843,-70.673658,2023/08/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LA CISTERNA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,JOSE JOAQUIN PRIETO VIAL,ZURICH,JOSE JOAQUIN PRIETO VIAL - ZURICH,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7891168.97520897,-3932120.27418215,356,1551783,-33.276934,-70.887577,2023/08/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LAMPA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,MANUEL RODRIGUEZ, ,- MANUEL RODRIGUEZ,174,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,1,0,0,0,0
-7858788.584366,-3973429.47142408,357,1554788,-33.586621,-70.596699,2023/08/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,EJERCITO LIBERTADOR,PADRE LUIS ESPINAL,EJERCITO LIBERTADOR - PADRE LUIS ESPINAL,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7866796.68589469,-3953538.47182537,358,1553760,-33.43764,-70.668637,2023/08/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,RICARDO CUMMING,STO DOMINGO,RICARDO CUMMING - STO DOMINGO,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7862209.76627655,-3961893.72459414,359,1552685,-33.500251,-70.627432,2023/08/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN JOAQUIN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS INDUSTRIAS,URETA COX,LAS INDUSTRIAS - URETA COX,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7854574.80768101,-3969765.81941121,360,1554804,-33.5592,-70.558846,2023/08/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMILO HENRIQUEZ,DIEGO PORTALES,CAMILO HENRIQUEZ - DIEGO PORTALES,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7866726.33197651,-3973084.98164703,361,1553012,-33.584043,-70.668005,2023/08/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,EL BOSQUE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LO BLANCO, ,- LO BLANCO,1730,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7927532.82271048,-3987435.8624705,362,1558293,-33.691373,-71.214239,2023/08/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MELIPILLA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,CONDE DE MANZO,SERRANO,CONDE DE MANZO - SERRANO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7874906.64475745,-3953732.70220062,363,1554406,-33.439096,-70.74149,2023/08/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUDAHUEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAGO ONTARIO,MAR CARIBE,LAGO ONTARIO - MAR CARIBE,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7874117.05560926,-3955900.94001784,364,1554394,-33.455348,-70.734397,2023/08/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUDAHUEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CLAUDIO ARRAU, ,- CLAUDIO ARRAU,7000,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,1,0
-7890419.12711899,-3977125.16607184,365,1552989,-33.614273,-70.880841,2023/08/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEÑAFLOR,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER OTRA,DESOBEDIENCIA A SEÑALIZACION,HERACLIO MENA LOPEZ,LA MAÑANA,HERACLIO MENA LOPEZ - LA MAÑANA,0,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,1,0,0,1
-7927786.40851051,-3986559.9634729,366,1560740,-33.684826,-71.216517,2023/08/18 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MELIPILLA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,SILVA CHAVEZ,MERCED,MERCED - SILVA CHAVEZ,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7877350.55285833,-3963879.7709201,367,1554123,-33.515127,-70.763444,2023/08/18 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,EL CARMEN,SAN JOSE,EL CARMEN - SAN JOSE,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7882085.19344075,-3962886.70508223,368,1556721,-33.507689,-70.805976,2023/08/18 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,CAMINO A RINCONADA, ,- CAMINO A RINCONADA,4230,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,NUBLADO,0,1,1,0,0
