X,Y,FID,Región,Comuna,Tipo__CONA,Calle_Uno,Calle_Dos,Número,Latitude,Longitude,Cant__Sini,Fallecidos,Lesionados,Graves,Menos_grav,Leves
-7877312.70423146,-3964673.16343321,579,REGION METROPOLITANA,MAIPU,VOLCADURA,STA ELENA,SUR,-,-33.521069,-70.763104,1,0,0,0,0,0
-7878171.75674191,-3964716.42638926,580,REGION METROPOLITANA,MAIPU,VOLCADURA,SUR,DEL REY,-,-33.521393,-70.770821,1,0,1,1,0,0
-7873739.2372575,-3958658.51903672,581,REGION METROPOLITANA,MAIPU,VOLCADURA,SUR DE CHILE,LAS TORRES,-,-33.476013,-70.731003,1,0,1,0,0,1
-7928635.21962781,-3986496.95269145,582,REGION METROPOLITANA,MELIPILLA,ATROPELLO,MERCED,LAS TORRES,-,-33.684355,-71.224142,1,0,1,0,0,1
-7926855.77756748,-3986484.24355231,583,REGION METROPOLITANA,MELIPILLA,COLISION,ALCALDE,UGALDE,-,-33.68426,-71.208157,1,0,0,0,0,0
-7924542.55854879,-3971406.77678424,584,REGION METROPOLITANA,MELIPILLA,COLISION,ANSELMO ALARCON,LOS EUCALIPTUS,-,-33.571483,-71.187377,1,0,1,0,1,0
-7927745.33161841,-3989506.3371759,585,REGION METROPOLITANA,MELIPILLA,COLISION,CAMINO A RAPEL,HUILCO BAJO,-,-33.706847,-71.216148,1,0,1,0,0,1
-7928384.63945403,-3987592.80086506,586,REGION METROPOLITANA,MELIPILLA,COLISION,CORREA,RIQUELME,-,-33.692546,-71.221891,1,0,0,0,0,0
-7928133.16872433,-3986999.04181554,587,REGION METROPOLITANA,MELIPILLA,COLISION,HURTADO,LIBERTAD,-,-33.688108,-71.219632,1,0,1,1,0,0
-7929998.88339003,-3986208.659358,588,REGION METROPOLITANA,MELIPILLA,COLISION,LAS TORRES,LOS SILOS,-,-33.6822,-71.236392,1,0,0,0,0,0
-7928911.18064549,-3986156.62017129,589,REGION METROPOLITANA,MELIPILLA,COLISION,LOS ESPINOS,ARZA,-,-33.681811,-71.226621,1,0,1,0,1,0
-7927618.20475992,-3986263.90944634,590,REGION METROPOLITANA,MELIPILLA,COLISION,ORTUZAR,ARZA,-,-33.682613,-71.215006,1,0,0,0,0,0
-7920688.67777753,-3981824.01309789,591,REGION METROPOLITANA,MELIPILLA,COLISION,PARDO,BERNARDO O'HIGGINS,-,-33.649418,-71.152757,1,0,1,0,0,1
-7926653.73269169,-3985390.90882043,592,REGION METROPOLITANA,MELIPILLA,COLISION,PEDRO MENDEZ,IGNACIO CARRERA PINTO,-,-33.676087,-71.206342,1,0,1,0,0,1
-7926855.77756748,-3986484.24355231,593,REGION METROPOLITANA,MELIPILLA,COLISION,UGALDE,ALCALDE,-,-33.68426,-71.208157,1,0,1,1,0,0
-7926665.42123822,-3986017.49342478,594,REGION METROPOLITANA,MELIPILLA,COLISION,VICUÑA MACKENNA,MANUEL RODRIGUEZ,-,-33.680771,-71.206447,1,0,1,0,0,1
-7927511.56068774,-3984472.49699673,595,REGION METROPOLITANA,MELIPILLA,VOLCADURA,CAMINO LA ALIANZA,-,52,-33.669221,-71.214048,1,0,1,1,0,0
-7858753.51872641,-3955859.31114959,596,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,IRARRAZAVAL,HOLANDA,-,-33.455036,-70.596384,1,0,0,0,0,0
-7859334.04987089,-3955704.27161823,597,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,IRARRAZAVAL,ITALIA,-,-33.453874,-70.601599,1,0,0,0,0,0
-7858501.49139925,-3955884.12834148,598,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,IRARRAZAVAL,JORGE WASHINGTON,-,-33.455222,-70.59412,1,0,1,0,0,1
-7857224.99079832,-3955589.26084682,599,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,PDTE BATTLE Y ORDOÑEZ,GRAL GOROSTIAGA,-,-33.453012,-70.582653,1,0,0,0,0,0
-7862403.79614901,-3956113.62317589,600,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,VICUÑA MACKENNA,-,1220,-33.456942,-70.629175,1,0,1,0,0,1
-7856084.96789311,-3956385.95405724,601,REGION METROPOLITANA,ÑUÑOA,CHOQUE,AMERICO VESPUCIO,DIAG ORIENTE,-,-33.458983,-70.572412,1,0,0,0,0,0
-7855912.75664085,-3955641.02889479,602,REGION METROPOLITANA,ÑUÑOA,CHOQUE,AMERICO VESPUCIO,IRARRAZAVAL,-,-33.4534,-70.570865,1,0,0,0,0,0
-7860174.2893874,-3955881.05954605,603,REGION METROPOLITANA,ÑUÑOA,CHOQUE,CAMPOS DE DEPORTES,DUBLE ALMEYDA,-,-33.455199,-70.609147,1,0,0,0,0,0
-7856970.1804839,-3955413.41132082,604,REGION METROPOLITANA,ÑUÑOA,CHOQUE,COVENTRY,BADEN,-,-33.451694,-70.580364,1,0,0,0,0,0
-7858349.54029432,-3956005.01284381,605,REGION METROPOLITANA,ÑUÑOA,CHOQUE,FRANCISCO MOLINA,-,138,-33.456128,-70.592755,1,0,0,0,0,0
-7860285.05228074,-3956789.85884513,606,REGION METROPOLITANA,ÑUÑOA,CHOQUE,GRECIA,CAMPOS DE DEPORTES,-,-33.46201,-70.610142,1,0,1,0,0,1
-7860667.88000958,-3957947.74403037,607,REGION METROPOLITANA,ÑUÑOA,CHOQUE,GUILLERMO MANN,MARATHON,-,-33.470687,-70.613581,1,0,1,0,0,1
-7860542.64558243,-3955622.21625263,608,REGION METROPOLITANA,ÑUÑOA,CHOQUE,IRARRAZAVAL,MANUEL MONTT,-,-33.453259,-70.612456,1,0,0,0,0,0
-7855912.75664085,-3955641.02889479,609,REGION METROPOLITANA,ÑUÑOA,CHOQUE,IRARRAZAVAL,OSSA,-,-33.4534,-70.570865,1,0,0,0,0,0
-7858851.36855881,-3954553.14805871,610,REGION METROPOLITANA,ÑUÑOA,CHOQUE,JAIME GUZMAN ERRAZURIZ,HOLANDA,-,-33.445246,-70.597263,1,0,0,0,0,0
-7862088.09407312,-3957496.15902311,611,REGION METROPOLITANA,ÑUÑOA,CHOQUE,VICUÑA MACKENNA,CARLOS DITTBORN,-,-33.467303,-70.626339,1,0,0,0,0,0
-7862464.24263251,-3955926.55785738,612,REGION METROPOLITANA,ÑUÑOA,CHOQUE,VICUÑA MACKENNA,MANUEL ANTONIO MATTA,-,-33.45554,-70.629718,1,0,1,1,0,0
-7857528.22509124,-3953502.85438354,613,REGION METROPOLITANA,ÑUÑOA,COLISION,AMAPOLAS,ELIECER PARADA,-,-33.437373,-70.585377,1,0,1,1,0,0
-7856471.69180412,-3957409.82075326,614,REGION METROPOLITANA,ÑUÑOA,COLISION,AMERICO VESPUCIO,-,1175,-33.466656,-70.575886,1,0,1,0,0,1
-7856116.02603104,-3955994.87237345,615,REGION METROPOLITANA,ÑUÑOA,COLISION,AMERICO VESPUCIO,FRANCISCO DE VILLAGRA,-,-33.456052,-70.572691,1,0,1,1,0,0
-7856527.24023003,-3957790.40789071,616,REGION METROPOLITANA,ÑUÑOA,COLISION,AMERICO VESPUCIO SUR,MARIA CELESTE,-,-33.469508,-70.576385,1,0,0,0,0,0
-7857841.25549935,-3955700.53575154,617,REGION METROPOLITANA,ÑUÑOA,COLISION,AUGUSTO VILLANUEVA,NICANOR MARAMBIO,-,-33.453846,-70.588189,1,0,1,1,0,0
-7858863.16842484,-3955298.40344052,618,REGION METROPOLITANA,ÑUÑOA,COLISION,CAMPOAMOR,-,3045,-33.450832,-70.597369,1,0,0,0,0,0
-7860211.35877783,-3956647.61656778,619,REGION METROPOLITANA,ÑUÑOA,COLISION,CAMPOS DE DEPORTES,-,780,-33.460944,-70.60948,1,0,0,0,0,0
-7858018.4761287,-3958150.58937087,620,REGION METROPOLITANA,ÑUÑOA,COLISION,CAP IGNACIO CARRERA PINTO,-,144,-33.472207,-70.589781,1,0,1,0,0,1
-7861516.57980739,-3955391.7972236,621,REGION METROPOLITANA,ÑUÑOA,COLISION,COLO COLO,SALVADOR,-,-33.451532,-70.621205,1,0,1,1,0,0
-7857043.8739868,-3953854.36464532,622,REGION METROPOLITANA,ÑUÑOA,COLISION,COVENTRY,AMAPOLAS,-,-33.440008,-70.581026,1,0,1,0,0,1
-7861474.61235936,-3956175.66761926,623,REGION METROPOLITANA,ÑUÑOA,COLISION,CRESCENTE ERRAZURIZ,SALVADOR,-,-33.457407,-70.620828,1,0,0,0,0,0
-7858822.42549121,-3956069.99212143,624,REGION METROPOLITANA,ÑUÑOA,COLISION,DUBLE ALMEYDA,-,3260,-33.456615,-70.597003,1,0,0,0,0,0
-7861147.77833439,-3955773.78564343,625,REGION METROPOLITANA,ÑUÑOA,COLISION,DUBLE ALMEYDA,JOSE MANUEL INFANTE,-,-33.454395,-70.617892,1,0,0,0,0,0
-7856042.33252814,-3954535.80469899,626,REGION METROPOLITANA,ÑUÑOA,COLISION,ECHEÑIQUE,OSSA,-,-33.445116,-70.572029,1,0,0,0,0,0
-7856596.14699483,-3956735.5503771,627,REGION METROPOLITANA,ÑUÑOA,COLISION,EDUARDO CASTILLO VELASCO,LOS ALIAGA,-,-33.461603,-70.577004,1,0,1,1,0,0
-7857358.12890931,-3953273.14452632,628,REGION METROPOLITANA,ÑUÑOA,COLISION,ELIECER PARADA,DIEGO DE ALMAGRO,-,-33.435651,-70.583849,1,0,1,0,1,0
-7862034.66071754,-3955929.62666487,629,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,-,320,-33.455563,-70.625859,1,0,1,1,0,0
-7861922.11671235,-3956208.09097688,630,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,-,561,-33.45765,-70.624848,1,0,1,1,0,0
-7857097.97525933,-3957550.20417226,631,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,ALC JORGE MONCKEBERG,-,-33.467708,-70.581512,1,0,1,0,0,1
-7860285.05228074,-3956789.85884513,632,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,CAMPOS DE DEPORTES,-,-33.46201,-70.610142,1,0,1,0,0,1
-7858971.70492836,-3957120.38541282,633,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,JOSE PEDRO ALESSANDRI,-,-33.464487,-70.598344,1,0,1,1,0,0
-7857097.97525933,-3957550.20417226,634,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,PSJE 36,-,-33.467708,-70.581512,1,0,1,0,0,1
-7860818.16132215,-3956733.68227708,635,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,REP DE ISRAEL,-,-33.461589,-70.614931,1,0,1,1,0,0
-7861950.5031825,-3956757.70072885,636,REGION METROPOLITANA,ÑUÑOA,COLISION,GRECIA,SAN EUGENIO,-,-33.461769,-70.625103,1,0,0,0,0,0
-7860480.08402861,-3957926.25864677,637,REGION METROPOLITANA,ÑUÑOA,COLISION,GUILLERMO MANN,GASPAR VILLARROEL,-,-33.470526,-70.611894,1,0,0,0,0,0
-7861559.10385287,-3958005.79480059,638,REGION METROPOLITANA,ÑUÑOA,COLISION,GUILLERMO MANN,LO ENCALADA,-,-33.471122,-70.621587,1,0,1,0,0,1
-7856651.91805972,-3954192.54493486,639,REGION METROPOLITANA,ÑUÑOA,COLISION,HAMBURGO,EMILIA TELLEZ,-,-33.442543,-70.577505,1,0,1,1,0,0
-7856726.72475753,-3953359.85212498,640,REGION METROPOLITANA,ÑUÑOA,COLISION,HAMBURGO,TOBALABA,-,-33.436301,-70.578177,1,0,0,0,0,0
-7858820.0877819,-3954811.56719751,641,REGION METROPOLITANA,ÑUÑOA,COLISION,HOLANDA,CHILE ESPAÑA,-,-33.447183,-70.596982,1,0,1,0,0,1
-7861434.31470369,-3955628.48712995,642,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,-,1018,-33.453306,-70.620466,1,0,0,0,0,0
-7859284.84665596,-3955788.06208802,643,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,-,2872,-33.454502,-70.601157,1,0,0,0,0,0
-7860148.24062655,-3955677.18661207,644,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,ANTONIO VARAS,-,-33.453671,-70.608913,1,0,1,0,1,0
-7856731.62281513,-3955767.64811192,645,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,BREMEN,-,-33.454349,-70.578221,1,0,0,0,0,0
-7856930.99602314,-3955795.13360448,646,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,DIAG ORIENTE,-,-33.454555,-70.580012,1,0,0,0,0,0
-7856443.75061194,-3955712.14362698,647,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,FRANCISCO DE VILLAGRA,-,-33.453933,-70.575635,1,0,0,0,0,0
-7862396.33774312,-3955511.07552273,648,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,GRAL BUSTAMANTE,-,-33.452426,-70.629108,1,0,1,0,0,1
-7861979.11229163,-3955489.19440037,649,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,LO ENCALADA,-,-33.452262,-70.62536,1,0,0,0,0,0
-7861267.66942597,-3955610.74189016,650,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,OBPO ORREGO,-,-33.453173,-70.618969,1,0,1,1,0,0
-7857395.97753618,-3955856.24236074,651,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,ORTUZAR,-,-33.455013,-70.584189,2,0,2,2,0,0
-7861451.1239468,-3955656.50598503,652,REGION METROPOLITANA,ÑUÑOA,COLISION,IRARRAZAVAL,SALVADOR,-,-33.453516,-70.620617,1,0,1,0,0,1
-7857876.9890559,-3958139.24595199,653,REGION METROPOLITANA,ÑUÑOA,COLISION,JARILLA,-,1363,-33.472122,-70.58851,1,0,1,0,0,1
-7859673.6856373,-3956118.02631896,654,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE DOMINGO CAÑAS,-,2550,-33.456975,-70.60465,1,0,1,1,0,0
-7861591.94310265,-3955910.81355344,655,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE DOMINGO CAÑAS,FERNANDEZ CONCHA,-,-33.455422,-70.621882,1,0,1,0,0,1
-7861296.72381307,-3955947.5058204,656,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE DOMINGO CAÑAS,OBPO ORREGO,-,-33.455697,-70.61923,1,0,1,0,0,1
-7859754.05830966,-3956144.31178371,657,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE DOMINGO CAÑAS,PEDRO DE VALDIVIA,-,-33.457172,-70.605372,1,0,1,0,0,1
-7860581.27344574,-3956039.57056614,658,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE DOMINGO CAÑAS,QUIRIHUE,-,-33.456387,-70.612803,1,0,1,1,0,0
-7861188.52126802,-3955139.36890464,659,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE MANUEL INFANTE,SUCRE,-,-33.44964,-70.618258,2,0,2,0,0,2
-7859034.37780168,-3956972.80153122,660,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE PEDRO ALESSANDRI,-,927,-33.463381,-70.598907,1,0,1,1,0,0
-7858959.68242336,-3957089.82765526,661,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE PEDRO ALESSANDRI,ALC EDUARDO CASTILLO VELASCO,-,-33.464258,-70.598236,1,0,1,0,0,1
-7858914.59802958,-3956073.86153551,662,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE PEDRO ALESSANDRI,DUBLE ALMEYDA,-,-33.456644,-70.597831,1,0,1,0,0,1
-7858971.70492836,-3957120.38541282,663,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE PEDRO ALESSANDRI,GRECIA,-,-33.464487,-70.598344,3,0,2,0,0,2
-7858973.48604021,-3957425.56709755,664,REGION METROPOLITANA,ÑUÑOA,COLISION,JOSE PEDRO ALESSANDRI,LAS PALMERAS,-,-33.466774,-70.59836,1,0,0,0,0,0
-7857834.79896889,-3957174.56224692,665,REGION METROPOLITANA,ÑUÑOA,COLISION,JUAN MOYA MORALES,ALBERTO RIED,-,-33.464893,-70.588131,1,0,1,0,0,1
-7858108.19963828,-3958025.14512208,666,REGION METROPOLITANA,ÑUÑOA,COLISION,JUAN MOYA MORALES,CAP IGNACIO CARRERA PINTO,-,-33.471267,-70.590587,1,0,1,1,0,0
-7856946.13547389,-3953680.67588766,667,REGION METROPOLITANA,ÑUÑOA,COLISION,LA VERBENA,-,4880,-33.438706,-70.580148,1,0,0,0,0,0
-7857180.12904353,-3955621.6825611,668,REGION METROPOLITANA,ÑUÑOA,COLISION,LIC DE LAS PEÑAS,PDTE BATTLE Y ORDOÑEZ,-,-33.453255,-70.58225,1,0,0,0,0,0
-7860650.18021054,-3958448.32473231,669,REGION METROPOLITANA,ÑUÑOA,COLISION,MARATHON,RODRIGO DE ARAYA,-,-33.474438,-70.613422,1,0,1,0,1,0
-7859944.08068044,-3955266.91656357,670,REGION METROPOLITANA,ÑUÑOA,COLISION,MARCHANT PEREIRA,SIMON BOLIVAR,-,-33.450596,-70.607079,1,0,1,0,0,1
-7862100.00525863,-3955807.80897499,671,REGION METROPOLITANA,ÑUÑOA,COLISION,MATTA ORIENTE,SEMINARIO,-,-33.45465,-70.626446,1,0,0,0,0,0
-7860696.15516024,-3955609.54108544,672,REGION METROPOLITANA,ÑUÑOA,COLISION,MONS EYZAGUIRRE,ALC EDUARDO CASTILLO VELASCO,-,-33.453164,-70.613835,1,0,1,0,0,1
-7860763.39213268,-3957758.78078259,673,REGION METROPOLITANA,ÑUÑOA,COLISION,NUEVA,LOS ALBAÑILES,-,-33.469271,-70.614439,1,0,1,0,0,1
-7856042.33252814,-3954535.80469899,674,REGION METROPOLITANA,ÑUÑOA,COLISION,OSSA,ECHEÑIQUE,-,-33.445116,-70.572029,1,0,0,0,0,0
-7856113.57700224,-3954044.7315848,675,REGION METROPOLITANA,ÑUÑOA,COLISION,OSSA,EMILIA TELLEZ,-,-33.441435,-70.572669,1,0,0,0,0,0
-7862021.7476566,-3956267.2004594,676,REGION METROPOLITANA,ÑUÑOA,COLISION,PANAMA,SEMINARIO,-,-33.458093,-70.625743,1,0,1,0,0,1
-7857224.99079832,-3955589.26084682,677,REGION METROPOLITANA,ÑUÑOA,COLISION,PDTE BATTLE Y ORDOÑEZ,GRAL GOROSTIAGA,-,-33.453012,-70.582653,1,0,0,0,0,0
-7857365.25335672,-3955489.59466444,678,REGION METROPOLITANA,ÑUÑOA,COLISION,PDTE BATTLE Y ORDOÑEZ,ORTUZAR,-,-33.452265,-70.583913,3,0,1,1,0,0
-7862520.12501689,-3955725.75287509,679,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE OÑA,VICUÑA MACKENNA,-,-33.454035,-70.63022,1,0,0,0,0,0
-7859696.06085495,-3955574.05069119,680,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,CAP ORELLA,-,-33.452898,-70.604851,1,0,1,1,0,0
-7859836.43473284,-3956813.21023041,681,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,GRECIA,-,-33.462185,-70.606112,2,0,2,2,0,0
-7859709.64183283,-3955744.9659585,682,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,IRARRAZAVAL,-,-33.454179,-70.604973,1,0,1,0,0,1
-7859814.05951519,-3956599.31330295,683,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO DE VALDIVIA,SUAREZ MUJICA,-,-33.460582,-70.605911,1,0,1,0,0,1
-7857970.60874766,-3955548.70047623,684,REGION METROPOLITANA,ÑUÑOA,COLISION,PEDRO TORRES,BANCO DE CHILE,-,-33.452708,-70.589351,1,0,0,0,0,0
-7858386.0530873,-3957645.21749117,685,REGION METROPOLITANA,ÑUÑOA,COLISION,QUILLAGUA,CAP IGNACIO CARRERA PINTO,-,-33.46842,-70.593083,1,0,1,1,0,0
-7857127.69756337,-3957502.43091636,686,REGION METROPOLITANA,ÑUÑOA,COLISION,RAMON CRUZ MONTT,GRECIA,-,-33.46735,-70.581779,1,0,0,0,0,0
-7860860.46272865,-3956626.66733699,687,REGION METROPOLITANA,ÑUÑOA,COLISION,REP DE ISRAEL,GRAL PEDRO PABLO DARTNELL,-,-33.460787,-70.615311,1,0,0,0,0,0
-7860928.59025702,-3956469.34916638,688,REGION METROPOLITANA,ÑUÑOA,COLISION,REP DE ISRAEL,SUAREZ MUJICA,-,-33.459608,-70.615923,1,0,1,1,0,0
-7859298.53895333,-3958364.6484439,689,REGION METROPOLITANA,ÑUÑOA,COLISION,RODRIGO DE ARAYA,EXEQUIEL FERNANDEZ,-,-33.473811,-70.60128,1,0,1,1,0,0
-7859632.27478673,-3958386.00118723,690,REGION METROPOLITANA,ÑUÑOA,COLISION,RODRIGO DE ARAYA,LOS 3 ANTONIOS,-,-33.473971,-70.604278,1,0,1,0,0,1
-7857158.64438181,-3958147.51997407,691,REGION METROPOLITANA,ÑUÑOA,COLISION,RODRIGO DE ARAYA,RAMON CRUZ,-,-33.472184,-70.582057,1,0,1,1,0,0
-7861474.61235936,-3956175.66761926,692,REGION METROPOLITANA,ÑUÑOA,COLISION,SALVADOR,CRESCENTE ERRAZURIZ,-,-33.457407,-70.620828,3,0,1,0,0,1
-7861451.1239468,-3955740.2961089,693,REGION METROPOLITANA,ÑUÑOA,COLISION,SALVADOR,DUBLE ALMEYDA,-,-33.454144,-70.620617,1,0,1,0,1,0
-7861460.25214504,-3955926.95813657,694,REGION METROPOLITANA,ÑUÑOA,COLISION,SALVADOR,JOSE DOMINGO CAÑAS,-,-33.455543,-70.620699,1,0,0,0,0,0
-7861721.18503146,-3957751.04082838,695,REGION METROPOLITANA,ÑUÑOA,COLISION,SAN EUGENIO,FOLO,-,-33.469213,-70.623043,1,0,1,0,0,1
-7862213.88509771,-3955890.93306468,696,REGION METROPOLITANA,ÑUÑOA,COLISION,SAN EUGENIO,MANUEL ANTONIO MATTA,-,-33.455273,-70.627469,1,0,1,0,0,1
-7861231.93586943,-3956430.65376098,697,REGION METROPOLITANA,ÑUÑOA,COLISION,SUAREZ MUJICA,JOSE MANUEL INFANTE,-,-33.459318,-70.618648,1,0,1,1,0,0
-7859144.47277807,-3955804.87362479,698,REGION METROPOLITANA,ÑUÑOA,COLISION,SUECIA,IRARRAZAVAL,-,-33.454628,-70.599896,1,0,0,0,0,0
-7856654.25576903,-3953383.06319237,699,REGION METROPOLITANA,ÑUÑOA,COLISION,TOBALABA,TRONCOS VIEJOS,-,-33.436475,-70.577526,1,0,0,0,0,0
-7862134.73693976,-3957152.01077529,700,REGION METROPOLITANA,ÑUÑOA,COLISION,VICUÑA MACKENNA,-,1590,-33.464724,-70.626758,1,0,1,1,0,0
-7862656.93667107,-3955163.51746439,701,REGION METROPOLITANA,ÑUÑOA,COLISION,VICUÑA MACKENNA,MALAQUIAS CONCHA,-,-33.449821,-70.631449,1,0,0,0,0,0
-7861730.86982716,-3958514.91921272,702,REGION METROPOLITANA,ÑUÑOA,COLISION,VICUÑA MACKENNA,RODRIGO DE ARAYA,-,-33.474937,-70.62313,1,0,1,1,0,0
-7859642.07090192,-3954542.07498758,703,REGION METROPOLITANA,ÑUÑOA,COLISION,VILLASECA,DR PEDRO LAUTARO FERRER,-,-33.445163,-70.604366,1,0,1,0,1,0
-7859617.02401649,-3954762.20429353,704,REGION METROPOLITANA,ÑUÑOA,COLISION,VILLASECA,HERNAN CORTES,-,-33.446813,-70.604141,1,0,1,1,0,0
-7859295.08804911,-3958175.81183626,705,REGION METROPOLITANA,ÑUÑOA,COLISION,ZAÑARTU,EXEQUIEL FERNANDEZ,-,-33.472396,-70.601249,1,0,1,0,0,1
-7859642.18222141,-3958197.43113609,706,REGION METROPOLITANA,ÑUÑOA,COLISION,ZAÑARTU,LOS 3 ANTONIOS,-,-33.472558,-70.604367,1,0,1,0,0,1
-7861386.55864214,-3956685.64552316,707,REGION METROPOLITANA,ÑUÑOA,VOLCADURA,GRECIA,OBPO ORREGO,-,-33.461229,-70.620037,1,0,1,0,0,1
-7860798.01249431,-3957940.5377482,708,REGION METROPOLITANA,ÑUÑOA,VOLCADURA,GUILLERMO MANN,LOS CARPINTEROS,-,-33.470633,-70.61475,1,0,1,0,1,0
-7858285.19762864,-3958371.72153576,709,REGION METROPOLITANA,ÑUÑOA,VOLCADURA,JUAN MOYA MORALES,RODRIGO DE ARAYA,-,-33.473864,-70.592177,1,0,0,0,0,0
-7860685.13453065,-3954860.93031206,710,REGION METROPOLITANA,ÑUÑOA,VOLCADURA,MANUEL MONTT,RENGO,-,-33.447553,-70.613736,1,0,1,1,0,0
-7860863.35703541,-3956887.93498008,711,REGION METROPOLITANA,ÑUÑOA,VOLCADURA,MARATHON,-,1000,-33.462745,-70.615337,1,0,0,0,0,0
-7858210.39093082,-3958350.23536445,712,REGION METROPOLITANA,ÑUÑOA,VOLCADURA,RODRIGO DE ARAYA,PUMANQUE,-,-33.473703,-70.591505,1,0,1,0,0,1
-7882356.81299828,-3970997.95176292,713,REGION METROPOLITANA,PADRE HURTADO,ATROPELLO, ,BRASILIA,-,-33.568423,-70.808416,1,0,1,0,0,1
-7880708.50529811,-3969958.98683592,714,REGION METROPOLITANA,PADRE HURTADO,ATROPELLO,PRIMERA AVENIDA,PRIMERA TRANSVERSAL,-,-33.560646,-70.793609,1,0,0,0,0,0
-7893106.26830725,-3966775.74362213,715,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,CAMINO EL TREBAL,-,9950,-33.536814,-70.90498,1,1,0,0,0,0
-7881770.1592818,-3969838.89135547,716,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,EL TREBOL,CAMINO SAN ALBERTO HURTADO,-,-33.559747,-70.803146,1,1,0,0,0,0
-7882681.97723089,-3973980.83684,717,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,LOS NOGALES,CALLE UNO,-,-33.590747,-70.811337,1,1,0,0,0,0
-7883079.7217715,-3971268.2289038,718,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,LOS SILOS,-,147,-33.570446,-70.81491,1,0,1,0,1,0
-7880876.59772921,-3970125.17218768,719,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,PRIMERA TRANSVERSAL,SEGUNDA AVENIDA,-,-33.56189,-70.795119,1,0,1,0,0,1
-7883298.01929294,-3971671.31834337,720,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,SAN IGNACIO,-,265,-33.573463,-70.816871,1,0,0,0,0,0
-7882508.43014474,-3972890.29201559,721,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,SAN IGNACIO,LOS JESUITAS,-,-33.582586,-70.809778,1,0,0,0,0,0
-7880402.7106569,-3970585.53414331,722,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,SEGUNDA AVENIDA,-,1236,-33.565336,-70.790862,1,0,0,0,0,0
-7882356.81299828,-3970997.95176292,723,REGION METROPOLITANA,PADRE HURTADO,COLISION, ,BRASILIA,-,-33.568423,-70.808416,1,0,0,0,0,0
-7882508.87542271,-3971798.51422277,724,REGION METROPOLITANA,PADRE HURTADO,COLISION, ,LOS SILOS,-,-33.574415,-70.809782,1,0,0,0,0,0
-7881551.97307985,-3969562.10208327,725,REGION METROPOLITANA,PADRE HURTADO,COLISION,CAMINO A MELIPILLA,-,357,-33.557675,-70.801186,1,0,0,0,0,0
-7883126.25331865,-3971066.88986849,726,REGION METROPOLITANA,PADRE HURTADO,COLISION,CAMINO SAN ALBERTO HURTADO,-,2333,-33.568939,-70.815328,1,0,0,0,0,0
